uuid|origin|networkuuid|destination|message|sender|messagestatusuuid|datetime
126b400b-a785-494c-8a6d-078c71e42c06|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|But this is a circuitous argument|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Dec 10 08:45:11 EAT 2014
670735e0-35c2-43c7-8013-5fa4600dc403|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|A campaign of unbridled ferocity|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Thu Sep 18 19:27:09 EAT 2014
da81efe9-36d0-4474-96e5-fd2526c7c77b|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|Under no circumstances can we entertain such an arrangement|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Oct 24 21:20:03 EAT 2014
9d691ba2-9972-40ff-8959-960b6adf36c4|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|I am bold to say|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Aug 12 01:03:11 EAT 2014
491c99c0-c009-4ec8-9001-e3e8480f9ce6|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|He murmured a vague acceptance|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Aug 02 02:46:50 EAT 2014
37d81e27-c817-4286-8caf-0c210eb61e41|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|Can the long records of humanity teach us|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Dec 28 11:20:18 EAT 2014
29f6d059-1a31-446e-b91e-b937c90b24a3|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|The afternoon was waning|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Thu Nov 06 02:37:30 EAT 2014
16dcd256-673c-4052-92da-c29541250039|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Let us know if there is any further attention|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Dec 08 10:32:55 EAT 2014
e101e62d-7b45-4d8d-9dac-31b3961f2834|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|A sense of repression was upon her|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Oct 19 00:09:42 EAT 2014
29720012-a504-45cc-9a00-d301352f2eff|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|It is our duty to examine|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Fri Sep 05 04:09:53 EAT 2014
16040907-883e-4394-b636-13b929bfd80d|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|I hadn't thought of it in that light|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Mon Oct 20 06:00:00 EAT 2014
097b01c2-4997-4d47-988e-e7fe2ac188f5|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|A new doubt assailed her|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|2F4AF191-8557-86C5-5D72-47DD44D303B1|Thu Aug 28 05:46:25 EAT 2014
2aae9610-c493-4aee-a777-cd88913331a3|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|I don't deny that it is interesting|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 28 21:32:49 EAT 2014
ec6d5c94-9b70-4168-b470-f3b9f9e8ebda|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|I will give one more illustration|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Oct 07 19:18:27 EAT 2014
f80b77e4-9799-4d30-a21c-0b89baea313f|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|It must be very gratifying to you|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Dec 17 07:24:36 EAT 2014
6ef63221-9b4f-4e4b-96a2-5ae747b61d62|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|S|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Wed Aug 27 10:46:06 EAT 2014
9c747866-539a-47eb-818c-9f11c5a73260|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|Allow me for a moment to turn to|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Sep 20 17:10:57 EAT 2014
c4867d58-20d4-4918-9e6f-60a02f95b268|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|A thing of as frail enchantment as the gleam of stars upon snow|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Oct 30 12:09:54 EAT 2014
e5b95207-282d-475e-b187-f1904a1247e1|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|H|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Dec 31 05:21:02 EAT 2014
47e9eebb-ecb2-4a06-863b-dfb8ff04ab20|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|His eyes shone with the pure fire of a great purpose|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Aug 09 00:42:09 EAT 2014
85a02b3b-65c6-45c1-88be-58125d80081f|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|The palest abstractions of thought|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Aug 18 03:34:06 EAT 2014
f8482d75-6d2c-427d-a6c7-9a8bd530e807|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|I lay it down as a principle|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Thu Oct 09 02:11:58 EAT 2014
b6ecd7c6-189f-4357-9f74-d36418cd7bcd|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Versed in the arts of exciting tumult and sedition|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sat Dec 06 05:07:58 EAT 2014
6c24ba3a-87ec-44fc-8c4b-09aa31744cae|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|I would infinitely rather|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Tue Sep 30 03:08:18 EAT 2014
e222d73e-240f-41c7-816c-8b5c9f0cf1dd|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|The presage of disaster was in the air|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Oct 13 13:20:07 EAT 2014
0938afed-d542-422b-9764-9ce5e582eaec|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|Supported by a splendid fearlessness|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Aug 05 19:59:12 EAT 2014
063f49d9-795b-4aac-ba80-26f8f8f07eea|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Very strange is this indeed|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Sep 16 00:11:37 EAT 2014
6a62cf3b-719d-4dee-b4f7-ccf471a953ea|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Is it sane--is it reasonable?|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|2F4AF191-8557-86C5-5D72-47DD44D303B1|Thu Oct 09 06:13:43 EAT 2014
16ff8e37-332d-45df-961e-db66bf16156d|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|All this we take for granted|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Nov 08 02:00:48 EAT 2014
08c87005-459d-4ddf-b83e-390d08bd8357|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|But thou art fled, like some frail exhalation|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Oct 31 03:04:16 EAT 2014
03885f43-293c-4609-9e8f-01220209deaa|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|We have a right to claim|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Aug 12 23:25:29 EAT 2014
00f62d61-0579-420f-a36d-ee3145511999|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|On this point I do not mean to dwell|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Aug 14 00:38:29 EAT 2014
96810687-51ab-43f8-bafb-a60747dd4de2|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|I open the all-important question|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Mon Oct 13 10:23:48 EAT 2014
d124e399-30ef-4f20-a22d-c8012b88953c|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|Fluttered like gilded butterflies in giddy mazes|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sat Dec 13 05:27:35 EAT 2014
5d98fd71-3222-452a-bf81-78fb303bda6c|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|He ruled autocratically|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Oct 07 14:36:17 EAT 2014
64b4362f-143b-498c-a220-01fdf28cc305|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|All was instinctive and spontaneous|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Fri Nov 14 13:35:00 EAT 2014
5202c604-edab-4084-ba7c-7ce16b802e40|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|There is only one sense in which|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Sep 10 06:22:10 EAT 2014
43029a07-42d3-46b1-a5dc-dd75d86fdc6b|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|I meant what I said in my letter|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sat Oct 11 20:55:26 EAT 2014
0a32ceb8-a468-44e3-bbed-4f1abe5663f0|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|My heart is as some famine-murdered land|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Sep 24 21:38:41 EAT 2014
b7bfde2f-70dd-4ff1-af7e-ef42338b3c52|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|There is another remarkable analogy|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Wed Oct 01 12:36:37 EAT 2014
02bc8d04-67a3-4d14-8204-62bc3e16f4c5|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|An eternity of silence oppressed him|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Sat Nov 15 20:05:44 EAT 2014
ae47c5b1-fcac-4ca7-b33a-6546468738f7|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|This is only another illustration of|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Oct 21 16:37:45 EAT 2014
c75ca850-25f1-451a-aea8-875579254fde|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|I shall respect your confidence|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Thu Nov 20 14:23:42 EAT 2014
33649513-b81b-4a80-bd82-f27c9cb4f180|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Another point is made as clear as crystal|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Aug 28 23:02:20 EAT 2014
718b4e2f-3b30-4a4a-a201-6825fe1b3b63|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Do not think me guilty of|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Aug 01 22:25:15 EAT 2014
793e07d4-d6a5-408d-aa9e-1391568e67a9|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Silence fell|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Thu Aug 21 09:37:32 EAT 2014
9ddf491c-c3f8-42a3-a419-f57de1c93e11|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|It is almost proverbial|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Fri Oct 03 01:15:07 EAT 2014
eeb0d86e-1498-4d18-b2e3-62ef097659dc|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|A shrewd eye to the main chance|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sun Dec 07 23:28:02 EAT 2014
c2cfc861-a395-4fe6-8eed-64fb908ab473|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|It is interesting to know|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Aug 10 06:58:59 EAT 2014
3935a73f-f79f-4814-b26c-8044a130ff32|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|I am here to introduce|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Dec 14 05:41:14 EAT 2014
3311449b-f84d-4a38-95c6-29177fcc8c65|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|Like a thing read in a book or remembered out of the faraway past|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Oct 07 19:34:25 EAT 2014
0c4aa150-ca87-48c3-8d82-546c1b23b1c6|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|I am, indeed, most solicitous|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sat Dec 20 00:05:31 EAT 2014
79b04669-d1cb-4f0d-b422-e86889d9a400|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a118c8ea-f831-4288-986d-35e22c91fc4d|Your good sense must tell you|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Dec 23 11:05:13 EAT 2014
966ee59a-bc8b-40a3-b2d5-a355d4a08035|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a2688d72-291b-470c-8926-31a903f5ed0c|I deem it both necessary and just|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Nov 28 06:23:00 EAT 2014
6b979232-57dd-4c34-9ac0-b8e38b32d072|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|Haunted by blank misgivings|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Thu Nov 27 10:52:18 EAT 2014
3103261f-4bf8-4588-9501-d3bfe7c5d036|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|The flight of the autumnal days|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Nov 14 07:00:42 EAT 2014
d6453e42-c21c-4260-985e-16592c43417a|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|I purposely have avoided|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Nov 26 07:49:43 EAT 2014
745cf064-c055-4b9f-8185-f6029d7f34c9|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|But with these exceptions|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Mon Dec 15 14:53:44 EAT 2014
bfd32491-5cf4-4d93-b7ed-d22c31c65f9d|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|The unsophisticated period of youth|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sun Sep 14 09:51:54 EAT 2014
4ebb2dcb-f7e6-4cbe-9cf6-d0e43e1e3bef|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|But yet nothing can be more splendid|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|2F4AF191-8557-86C5-5D72-47DD44D303B1|Thu Aug 07 23:06:13 EAT 2014
f52b6e10-ed83-44fe-acfb-43a890a7bd67|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Quite destitute of resources|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Tue Aug 26 00:18:49 EAT 2014
7e69b66a-2707-4b20-b85b-6972629560fe|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|a2688d72-291b-470c-8926-31a903f5ed0c|A majority of us believe|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sat Nov 01 11:41:30 EAT 2014
2a262b9e-8be8-4ebc-9581-11f6ea1ac041|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|And now I go back to the statement|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Aug 26 16:21:00 EAT 2014
4842bac4-046b-48a1-88b2-dc212e0a04ac|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|And now consider|650195B6-9357-C147-C24E-7FBDAEEC74ED|2F4AF191-8557-86C5-5D72-47DD44D303B1|Mon Sep 29 08:49:52 EAT 2014
f235d42a-7193-4350-9032-1c2f1b17c1a9|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|094def52-bc18-4a9e-9b84-c34cc6476c75|Your further orders will be esteemed|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Aug 27 19:56:30 EAT 2014
cc6a8fa0-2862-4c29-8ab6-b5317d44a3d0|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|For instance, I can fancy|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Dec 25 02:36:17 EAT 2014
7f259f98-ac96-4d19-aa84-ccb7f1db1c22|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|a118c8ea-f831-4288-986d-35e22c91fc4d|Lights and shadows of reviving memory crossed her face|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Thu Nov 20 06:01:49 EAT 2014
384745e6-ffb2-4ac0-a4f6-a857bb9216bb|tawi|5C1D9939-136A-55DE-FD0E-61D8204E17C9|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|Let our object be|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Sun Sep 28 21:42:43 EAT 2014
fed01b53-2a8f-464e-b95a-9101adb497f8|impala|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|094def52-bc18-4a9e-9b84-c34cc6476c75|Dream a little dream for me|650195B6-9357-C147-C24E-7FBDAEEC74ED|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Nov 12 13:53:26 EAT 2014
be3bc0c1-fae1-4d41-9226-9f9bf7762ff6|20240|0DE968C9-7309-C481-58F7-AB6CDB1011EF|094def52-bc18-4a9e-9b84-c34cc6476c75|Eyes like deep wells of compassionate gloom|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Sun Sep 07 17:19:22 EAT 2014
3c25a348-9e4f-41bb-a720-ae5ab7adfffc|20272|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|The solid air around me there heaved like a roaring ocean|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Sun Oct 19 05:51:06 EAT 2014
7e86fc52-13b2-4155-9681-5598ba13fc3b|tawi|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|a118c8ea-f831-4288-986d-35e22c91fc4d|Let us assure you that we are very much pleased|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sat Oct 04 12:00:06 EAT 2014
5b7e97fa-a274-48d8-89d1-68cb7a54daf7|impala|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|What strikes the mind so forcibly|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Wed Aug 06 16:03:02 EAT 2014
e057a19c-30d8-4b32-b77c-8c89836a0f78|20240|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|We would consider it a great favor|650195B6-9357-C147-C24E-7FBDAEEC74ED|BBA890E6-FDA9-77B0-03B7-1F6B000C85DD|Tue Nov 11 20:13:01 EAT 2014
03b60afc-904d-4898-9df3-133ee011236a|20272|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|It needed calm and premeditated prudence|C6D5BA33-C95E-BCC3-D951-2A099E5F9230|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Wed Oct 22 05:46:46 EAT 2014
6bb149fe-af00-46c5-9f8a-63a545f39961|tawi|0DE968C9-7309-C481-58F7-AB6CDB1011EF|e9570c5d-0cc4-41e5-81df-b0674e9dda1e|But passing these by|8038D870-5455-A2D6-18A9-BD5FA1D0A10A|2F4AF191-8557-86C5-5D72-47DD44D303B1|Sat Aug 16 22:39:55 EAT 2014
3eaa61ee-a5a7-46cb-9a36-1bfd82337fc0|impala|5C1D9939-136A-55DE-FD0E-61D8204E17C9|9bef62f6-e682-4efd-98e9-ca41fa4ef993|It sometimes seems to me|C937CE62-C4A9-131F-C96E-2DB8A9E886AB|49229BA2-91E5-7E64-F49C-923B7927C40D|Thu Oct 23 11:12:24 EAT 2014
3cb28eca-2282-4afc-8ca2-cff4dea92941|20240|B936DA83-8A45-E9F0-2EAE-D75F5C232E78|9bef62f6-e682-4efd-98e9-ca41fa4ef993|It is very interesting and pleasant|C3CFA249-F2A3-8253-1F44-B1C594C6A8D2|49229BA2-91E5-7E64-F49C-923B7927C40D|Fri Dec 05 19:16:43 EAT 2014
2b9d680b-f2cc-4630-aeaa-26c5b781b7db|20272|0DE968C9-7309-C481-58F7-AB6CDB1011EF|9bef62f6-e682-4efd-98e9-ca41fa4ef993|The little incident seemed to throb with significance|650195B6-9357-C147-C24E-7FBDAEEC74ED|04C7CD60-9CC2-1B1A-EB6B-4A3E1FA8AC38|Tue Oct 28 16:44:19 EAT 2014
